"No.","Time","Source","Destination","Protocol","Length","Info"
"82","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046b   48 5c a4 00 01 00 00 00"
"83","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046c   03 02 22 02 06 00 20 00"
"84","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000491   7e be 00 00 f0 40"
"85","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003bd   fc 00 40 0c 00 00 00 0c"
"86","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000438   00 03 66 30 43"
"87","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003aa   00 00 41 00 00 00 00 00"
"88","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047f   04 0c fa 00 82 9c c5 ff"
"89","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046e   00 0c 00 00 00"
"90","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047c   44 7e 42 01 51 38 70 04"
"91","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000417   28 fe 00 01 00 00 f0 00"
"92","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003c0   00 00 0b 00 0a f8 f8 20"
"93","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000480   ff 00 42 e8 f0 00 00 7f"
"94","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000041c   00 00 00 00 00 00 f8 00"
"95","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000004c2   fc fc fc 00 00 00 00 00"
"96","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003c3   00 07 ff b6 32 00 08 03"
"97","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000437   01 10 00 3e 81 4f 01 f4"
"98","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047d   24 c1 37 55 20 01 00 c4"
"99","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000418   30 06 00 03 08 96 e0 20"
"100","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046a   02 00 48 00 00"
"101","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046b   48 5c a4 00 01 00 00 00"
"102","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046c   03 02 22 02 06 00 20 00"
"103","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000491   7e be 00 00 f0 40"
"104","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003bd   0c 00 40 0c 00 00 00 0c"
"105","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000438   00 03 66 30 43"
"106","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003aa   00 00 41 00 00 00 00 00"
"107","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047f   14 0c fa 00 82 9c c5 ff"
"108","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046e   00 0c 00 00 00"
"109","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047c   44 7e 42 01 51 38 70 04"
"110","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000417   28 fe 00 01 00 00 f0 00"
"111","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003c0   00 00 0b 00 0a f8 f8 20"
"112","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000041c   00 00 00 00 00 00 f8 00"
"113","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000480   ff 00 42 e8 f0 00 00 7f"
"114","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000004c2   fc fc fc 00 00 00 00 00"
"115","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003c3   00 07 ff b6 32 00 08 03"
"116","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000437   01 10 00 3e 81 4f 01 f4"
"117","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000043e   1e 00 01 00 00 10 00 00"
"118","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047d   34 c1 37 55 20 01 00 c4"
"119","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000418   30 06 00 03 08 22 f0 20"
"120","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046a   02 00 48 00 00"
"121","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046b   48 5c a4 00 01 00 00 00"
"122","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046c   03 02 22 02 06 00 20 00"
"123","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000491   7e be 00 00 f0 40"
"124","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003bd   1c 00 40 0c 00 00 00 0c"
"125","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000438   00 03 66 30 43"
"126","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003aa   00 00 41 00 00 00 00 00"
"127","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047f   24 0c fa 00 82 9c c5 ff"
"128","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046e   00 0c 00 00 00"
"129","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047c   44 7e 42 01 51 38 70 04"
"130","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000417   28 fe 00 01 00 00 f0 00"
"131","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003c0   00 00 0b 00 0a f8 f8 20"
"132","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000480   ff 00 42 e8 f0 00 00 7f"
"133","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000041c   00 00 00 00 00 00 f8 00"
"134","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000004c2   fc fc fc 00 00 00 00 00"
"135","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003c3   00 07 ff b6 32 00 08 03"
"136","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000437   01 10 00 3e 81 4f 01 f4"
"137","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047d   44 c1 37 55 20 01 00 c4"
"138","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000418   30 06 00 03 08 c0 00 20"
"139","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046a   02 00 48 00 00"
"140","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046b   48 5c a4 00 01 00 00 00"
"141","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046c   03 02 22 02 06 00 20 00"
"142","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000491   7e be 00 00 f0 40"
"143","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003bd   2c 00 40 0c 00 00 00 0c"
"144","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000438   00 03 66 30 43"
"145","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003aa   00 00 41 00 00 00 00 00"
"146","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047f   34 0c fa 00 82 9c c5 ff"
"147","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000005b9   00 00 ff c0 02 79 01 3b"
"148","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000069a   00 00 00 ff c0 00 00"
"149","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046e   00 0c 00 00 00"
"150","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047d   54 c1 27 55 20 01 00 c4"
"151","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047c   44 7e 42 01 51 38 70 04"
"152","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000417   28 fe 00 01 00 00 f0 00"
"153","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003c0   00 00 0b 00 0a f8 f8 20"
"154","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000480   ff 00 42 e8 f0 00 00 7f"
"155","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000041c   00 00 00 00 00 00 f8 00"
"156","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000004c2   fc fc fc 00 00 00 00 00"
"157","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003c3   00 07 ff b6 32 00 08 03"
"158","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000437   01 10 00 3e 81 4f 01 f4"
"159","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000043e   1e 00 01 00 00 10 00 00"
"160","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047d   64 c1 27 55 20 01 00 c4"
"161","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000418   30 06 00 03 08 74 10 20"
"162","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046a   02 00 48 00 00"
"163","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046b   48 5c a4 00 01 00 00 00"
"164","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046c   03 02 22 02 06 00 20 00"
"165","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000491   7e be 00 00 f0 40"
"166","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003bd   3c 00 40 0c 00 00 00 0c"
"167","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000438   00 03 66 30 43"
"168","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000005ba   ff ff ff ff 01"
"169","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000069f   95 43 51 6f"
"170","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003aa   00 00 41 00 00 00 00 00"
"171","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047f   44 0c fa 00 82 9c c5 ff"
"172","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046e   00 0c 00 00 00"
"173","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047c   44 7e 42 01 51 38 70 04"
"174","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000417   28 fe 00 01 00 00 f0 00"
"175","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003c0   00 00 0b 00 0a f8 f8 20"
"176","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000675   00 00 00 00 00 ff 80 00"
"177","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000041c   00 00 00 00 00 00 f8 00"
"178","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000480   ff 00 42 e8 f0 00 00 7f"
"179","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000004c2   fc fc fc 00 00 00 00 00"
"180","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003c3   00 07 ff b6 32 00 08 03"
"181","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000622   00 00 b2 80 ff 80 00 00"
"182","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000437   01 10 00 3e 81 4f 01 f4"
"183","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000676   00 00 3f d0 00 00 1f 40"
"184","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000006e9   01 70 00 2c 8a 70 e2 32"
"185","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047d   74 c1 27 55 20 01 00 c4"
"186","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000418   30 06 00 03 08 b5 20 20"
"187","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046a   02 00 48 00 00"
"188","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046b   48 5c a4 00 01 00 00 00"
"189","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046c   03 02 22 02 06 00 20 00"
"190","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000491   7e be 00 00 f0 40"
"191","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003bd   4c 00 40 0c 00 00 00 0c"
"192","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000438   00 03 66 30 43"
"193","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003aa   00 00 41 00 00 00 00 00"
"194","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047f   54 0c fa 00 82 9c c5 ff"
"195","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000046e   00 0c 00 00 00"
"196","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000047c   44 7e 42 01 51 38 70 04"
"197","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000417   28 fe 00 01 00 00 f0 00"
"198","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x000003c0   00 00 0b 00 0a f8 f8 20"
"199","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000041c   00 00 00 00 00 00 f8 00"
"200","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x00000480   ff 00 42 e8 f0 00 00 7f"
"201","2022-04-12 13:35:59,495000","","","CAN","32","STD: 0x0000043e   1e 00 01 00 00 10 00 00"
"202","2022-04-12 13:35:59,511000","","","CAN","32","STD: 0x0000047c   44 7e 42 01 51 38 70 04"
"203","2022-04-12 13:35:59,526000","","","CAN","32","STD: 0x0000047d   f4 c1 37 55 20 01 00 c4"
"204","2022-04-12 13:35:59,526000","","","CAN","32","STD: 0x00000418   30 06 00 03 08 9e 50 20"
"205","2022-04-12 13:35:59,526000","","","CAN","32","STD: 0x0000046a   02 00 48 00 00"
"206","2022-04-12 13:35:59,526000","","","CAN","32","STD: 0x0000046b   48 5c a4 00 01 00 00 00"
"207","2022-04-12 13:35:59,526000","","","CAN","32","STD: 0x0000046c   03 02 02 02 06 00 20 00"
"208","2022-04-12 13:35:59,526000","","","CAN","32","STD: 0x00000491   7e be 00 00 f0 40"
"209","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x000003bd   5c 00 40 0c 00 00 00 0c"
"210","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x00000438   00 03 66 30 43"
"211","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x000003aa   00 00 41 00 00 00 00 00"
"212","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x0000047f   64 0c fa 00 82 9c c5 ff"
"213","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x0000046e   00 0c 00 00 00"
"214","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x00000417   28 fe 00 01 00 00 f0 00"
"215","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x000003c0   00 00 0a 00 0a f8 f8 20"
"216","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x00000480   ff 00 42 e8 f0 00 00 7f"
"217","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x0000041c   00 00 00 00 00 00 f8 00"
"218","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x000004c2   fc fc fc 00 00 00 00 00"
"219","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x000003c3   00 07 ff b6 32 00 08 03"
"220","2022-04-12 13:35:59,591000","","","CAN","32","STD: 0x00000437   01 10 00 3e 81 4f 01 f4"
"221","2022-04-12 13:35:59,606000","","","CAN","32","STD: 0x0000047c   44 7e 42 01 51 38 70 04"
"222","2022-04-12 13:35:59,638000","","","CAN","32","STD: 0x0000047d   04 c1 37 55 20 01 00 c4"
"223","2022-04-12 13:35:59,638000","","","CAN","32","STD: 0x00000418   30 06 00 03 08 5f 60 20"
"224","2022-04-12 13:35:59,638000","","","CAN","32","STD: 0x0000046a   02 00 48 00 00"
"225","2022-04-12 13:35:59,638000","","","CAN","32","STD: 0x0000046b   48 5c a4 00 01 00 00 00"
"226","2022-04-12 13:35:59,638000","","","CAN","32","STD: 0x0000046c   03 02 02 02 06 00 20 00"
